"OePNV","kiezblocks","Fahrrad","fahrenderVerkehr","DRT","Parkraum","CO2","Kosten","traffic","parking","drtTraffic","KostenProKopf","KostenProErwachsener"
"base","ganze Stadt","stark","zeroEmissionsZone","base","Besucher_teuer_Anwohner_teuer",0.01,1.4e+08,0.15,0.15,0,35.6992105263158,44.3323529411765
"dekarbonisiert","ganze Stadt","stark","zeroEmissionsZone","base","Besucher_teuer_Anwohner_teuer",0,9e+07,0.15,0.15,0,22.5413157894737,27.9924836601307
"stark","ganze Stadt","stark","zeroEmissionsZone","base","Besucher_teuer_Anwohner_teuer",0,-4.3e+08,0.15,0.15,0,-112.575578947368,-139.799738562092
"base","base","base","zeroEmissionsZonePlusMaut","base","Besucher_teuer_Anwohner_teuer",0.01,4.3e+08,0.1,0.15,0,112.686842105263,139.937908496732
"dekarbonisiert","base","base","zeroEmissionsZonePlusMaut","base","Besucher_teuer_Anwohner_teuer",0,3.8e+08,0.1,0.15,0,99.5289473684211,123.598039215686
"stark","base","base","zeroEmissionsZonePlusMaut","base","Besucher_teuer_Anwohner_teuer",0,-1.6e+08,0.1,0.1,0,-41.6610526315789,-51.7359477124183
"base","ganze Stadt","base","zeroEmissionsZonePlusMaut","base","Besucher_teuer_Anwohner_teuer",0.01,3.8e+08,0.1,0.1,0,100.444210526316,124.734640522876
"dekarbonisiert","ganze Stadt","base","zeroEmissionsZonePlusMaut","base","Besucher_teuer_Anwohner_teuer",0,3.3e+08,0.1,0.1,0,87.2863157894737,108.39477124183
"stark","ganze Stadt","base","zeroEmissionsZonePlusMaut","base","Besucher_teuer_Anwohner_teuer",0,-2e+08,0.1,0.1,0,-53.0254736842105,-65.8486274509804
"base","base","stark","zeroEmissionsZonePlusMaut","base","Besucher_teuer_Anwohner_teuer",0.01,3.2e+08,0.1,0.1,0,84.6547368421053,105.126797385621
"dekarbonisiert","base","stark","zeroEmissionsZonePlusMaut","base","Besucher_teuer_Anwohner_teuer",0,2.7e+08,0.1,0.1,0,71.4968421052632,88.7869281045752
"stark","base","stark","zeroEmissionsZonePlusMaut","base","Besucher_teuer_Anwohner_teuer",0,-2.6e+08,0.1,0.1,0,-68.814947368421,-85.4564705882353
"base","ganze Stadt","stark","zeroEmissionsZonePlusMaut","base","Besucher_teuer_Anwohner_teuer",0.01,2.8e+08,0.1,0.1,0,73.2903157894737,91.0141176470588
"dekarbonisiert","ganze Stadt","stark","zeroEmissionsZonePlusMaut","base","Besucher_teuer_Anwohner_teuer",0,2.3e+08,0.1,0.1,0,60.1324210526316,74.6742483660131
"stark","ganze Stadt","stark","zeroEmissionsZonePlusMaut","base","Besucher_teuer_Anwohner_teuer",0,-3e+08,0.1,0.1,0,-79.3848342105263,-98.5824738562091
"base","base","base","autofrei","base","Besucher_teuer_Anwohner_teuer",0.01,0,0,0,0,0,0
"dekarbonisiert","base","base","autofrei","base","Besucher_teuer_Anwohner_teuer",0,-5e+07,0,0,0,-13.1578947368421,-16.3398692810458
"stark","base","base","autofrei","base","Besucher_teuer_Anwohner_teuer",0,-5.5e+08,0,0,0,-144.736842105263,-179.738562091503
"base","ganze Stadt","base","autofrei","base","Besucher_teuer_Anwohner_teuer",0.01,-1e+07,0,0,0,-2.63157894736842,-3.26797385620915
"dekarbonisiert","ganze Stadt","base","autofrei","base","Besucher_teuer_Anwohner_teuer",0,-6e+07,0,0,0,-15.7894736842105,-19.6078431372549
"stark","ganze Stadt","base","autofrei","base","Besucher_teuer_Anwohner_teuer",0,-5.6e+08,0,0,0,-147.368421052632,-183.006535947712
"base","base","stark","autofrei","base","Besucher_teuer_Anwohner_teuer",0.01,-7e+07,0,0,0,-18.421052631579,-22.8758169934641
"dekarbonisiert","base","stark","autofrei","base","Besucher_teuer_Anwohner_teuer",0,-1.2e+08,0,0,0,-31.5789473684211,-39.2156862745098
"stark","base","stark","autofrei","base","Besucher_teuer_Anwohner_teuer",0,-6.2e+08,0,0,0,-163.157894736842,-202.614379084967
"base","ganze Stadt","stark","autofrei","base","Besucher_teuer_Anwohner_teuer",0.01,-8e+07,0,0,0,-21.0526315789474,-26.1437908496732
"dekarbonisiert","ganze Stadt","stark","autofrei","base","Besucher_teuer_Anwohner_teuer",0,-1.3e+08,0,0,0,-34.2105263157895,-42.483660130719
"stark","ganze Stadt","stark","autofrei","base","Besucher_teuer_Anwohner_teuer",0,-6.3e+08,0,0,0,-165.789473684211,-205.882352941176
"base","base","base","base","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.2,4e+08,0.7,0.2,0.182,104.307894736842,129.532679738562
"dekarbonisiert","base","base","base","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.2,3.5e+08,0.7,0.2,0.182,91.15,113.192810457516
"stark","base","base","base","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.2,-1.7e+08,0.7,0.2,0.18655,-44.1699342105263,-54.8515522875817
"base","ganze Stadt","base","base","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.2,3.7e+08,0.7,0.2,0.18655,97.9353289473684,121.619035947712
"dekarbonisiert","ganze Stadt","base","base","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.2,3.2e+08,0.7,0.2,0.18655,84.7774342105263,105.279166666667
"stark","ganze Stadt","base","base","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.15,-1.9e+08,0.7,0.2,0.190645,-50.2999802631579,-62.4640277777778
"base","base","stark","base","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.2,3.1e+08,0.7,0.2,0.18655,82.1458552631579,102.011192810458
"dekarbonisiert","base","stark","base","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.2,2.6e+08,0.7,0.2,0.18655,68.9879605263158,85.6713235294118
"stark","base","stark","base","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.15,-2.5e+08,0.7,0.2,0.190645,-66.0894539473684,-82.0718709150327
"base","ganze Stadt","stark","base","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.15,2.9e+08,0.7,0.2,0.190645,76.0158092105263,94.3987173202614
"dekarbonisiert","ganze Stadt","stark","base","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.15,2.4e+08,0.7,0.2,0.190645,62.8579144736842,78.0588480392157
"stark","ganze Stadt","stark","base","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.15,-2.7e+08,0.7,0.15,0.1943305,-71.9946532894737,-89.405125
"base","base","base","mautFossil","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.0496,4.7e+08,0.7,0.2,0.1911,122.439956140351,152.049618736383
"dekarbonisiert","base","base","mautFossil","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.0396,4.2e+08,0.7,0.2,0.1911,109.282061403509,135.709749455338
"stark","base","base","mautFossil","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.036,-1.1e+08,0.7,0.15,0.19474,-28.1142368421053,-34.9131045751634
"base","ganze Stadt","base","mautFossil","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.04564,4.3e+08,0.7,0.15,0.19474,113.991026315789,141.557483660131
"dekarbonisiert","ganze Stadt","base","mautFossil","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.03564,3.8e+08,0.7,0.15,0.19474,100.833131578947,125.217614379085
"stark","ganze Stadt","base","mautFossil","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.0324,-1.4e+08,0.7,0.15,0.198016,-36.0998526315789,-44.8298823529411
"base","base","stark","mautFossil","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.04564,3.7e+08,0.7,0.15,0.19474,98.201552631579,121.949640522876
"dekarbonisiert","base","stark","mautFossil","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.03564,3.2e+08,0.7,0.15,0.19474,85.0436578947369,105.60977124183
"stark","base","stark","mautFossil","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.0324,-2e+08,0.7,0.15,0.198016,-51.8893263157894,-64.437725490196
"base","ganze Stadt","stark","mautFossil","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.042076,3.4e+08,0.7,0.15,0.198016,90.2159368421053,112.032862745098
"dekarbonisiert","ganze Stadt","stark","mautFossil","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.032076,2.9e+08,0.7,0.15,0.198016,77.0580421052632,95.6929934640523
"stark","ganze Stadt","stark","mautFossil","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.02916,-2.3e+08,0.7,0.15,0.2009644,-59.4520384210526,-73.8293287581699
"base","base","base","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.15,2.02e+09,0.7,0.15,0.2002,532.466754385965,661.233224400872
"dekarbonisiert","base","base","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.1,1.97e+09,0.7,0.15,0.2002,519.308859649123,644.893355119826
"stark","base","base","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.1,1.45e+09,0.7,0.15,0.20293,382.269530701754,474.713796296296
"base","ganze Stadt","base","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.1,1.99e+09,0.7,0.15,0.20293,524.374793859649,651.18438453159
"dekarbonisiert","ganze Stadt","base","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.1,1.94e+09,0.7,0.15,0.20293,511.216899122807,634.844515250545
"stark","ganze Stadt","base","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.1,1.42e+09,0.7,0.15,0.205387,374.618345175439,465.212324074074
"base","base","stark","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.1,1.93e+09,0.7,0.15,0.20293,508.585320175439,631.576541394336
"dekarbonisiert","base","stark","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.1,1.88e+09,0.7,0.15,0.20293,495.427425438597,615.23667211329
"stark","base","stark","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.1,1.36e+09,0.7,0.15,0.205387,358.828871491228,445.604480936819
"base","ganze Stadt","stark","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.1,1.9e+09,0.7,0.15,0.205387,500.934134649123,622.075069172113
"dekarbonisiert","ganze Stadt","stark","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.1,1.85e+09,0.7,0.15,0.205387,487.776239912281,605.735199891068
"stark","ganze Stadt","stark","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.1,1.34e+09,0.7,0.15,0.2075983,351.579646622807,436.602175544662
"base","base","base","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.01,3.7e+08,0.7,0.2,0.18655,97.9326973684211,121.615767973856
"dekarbonisiert","base","base","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,3.2e+08,0.7,0.2,0.18655,84.774802631579,105.27589869281
"stark","base","base","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,-1.9e+08,0.7,0.15,0.190645,-50.1710328947369,-62.3038970588235
"base","ganze Stadt","base","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.01,3.5e+08,0.7,0.15,0.190645,91.9342302631579,114.166691176471
"dekarbonisiert","ganze Stadt","base","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,3e+08,0.7,0.15,0.190645,78.7763355263158,97.8268218954248
"stark","ganze Stadt","base","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,-2.1e+08,0.7,0.15,0.1943305,-55.9512322368421,-69.4819223856209
"base","base","stark","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.01,2.9e+08,0.7,0.15,0.190645,76.1447565789474,94.5588480392157
"dekarbonisiert","base","stark","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,2.4e+08,0.7,0.15,0.190645,62.9868618421052,78.2189787581699
"stark","base","stark","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,-2.7e+08,0.7,0.15,0.1943305,-71.7407059210526,-89.0897655228758
"base","ganze Stadt","stark","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.01,2.7e+08,0.7,0.15,0.1943305,70.3645572368421,87.3808227124183
"dekarbonisiert","ganze Stadt","stark","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,2.2e+08,0.7,0.15,0.1943305,57.2066625,71.0409534313726
"stark","ganze Stadt","stark","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,-2.9e+08,0.7,0.15,0.19764745,-77.3185432236842,-96.0164915849673
"base","base","base","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.01,1.98e+09,0.7,0.15,0.20293,520.161635964912,645.9523583878
"dekarbonisiert","base","base","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,1.93e+09,0.7,0.15,0.20293,507.00374122807,629.612489106754
"stark","base","base","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,1.41e+09,0.7,0.1,0.205387,370.74729254386,460.405134531591
"base","ganze Stadt","base","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.01,1.95e+09,0.7,0.1,0.205387,512.852555701754,636.875722766885
"dekarbonisiert","ganze Stadt","base","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,1.9e+09,0.7,0.1,0.205387,499.694660964912,620.535853485839
"stark","ganze Stadt","base","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,1.38e+09,0.7,0.1,0.2075983,363.823067675439,451.806423910675
"base","base","stark","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.01,1.89e+09,0.7,0.1,0.205387,497.063082017544,617.26787962963
"dekarbonisiert","base","stark","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,1.84e+09,0.7,0.1,0.205387,483.905187280702,600.928010348584
"stark","base","stark","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,1.32e+09,0.7,0.1,0.2075983,348.033593991228,432.19858077342
"base","ganze Stadt","stark","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.01,1.86e+09,0.7,0.1,0.2075983,490.138857149123,608.669169008715
"dekarbonisiert","ganze Stadt","stark","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,1.81e+09,0.7,0.1,0.2075983,476.980962412281,592.329299727669
"stark","ganze Stadt","stark","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,1.3e+09,0.7,0.1,0.20958847,341.459883714912,424.035149711329
"base","base","base","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.01,1.5e+08,0.65,0,0.2275,40.5822368421053,50.3962418300654
"dekarbonisiert","base","base","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,1e+08,0.65,0,0.2275,27.4243421052632,34.0563725490196
"stark","base","base","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,-4e+08,0.65,0,0.2275,-104.154605263158,-129.342320261438
"base","ganze Stadt","base","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.01,1.4e+08,0.65,0,0.2275,37.9506578947368,47.1282679738562
"dekarbonisiert","ganze Stadt","base","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,9e+07,0.65,0,0.2275,24.7927631578947,30.7883986928105
"stark","ganze Stadt","base","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,-4.1e+08,0.65,0,0.2275,-106.786184210526,-132.610294117647
"base","base","stark","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.01,8e+07,0.65,0,0.2275,22.1611842105263,27.5204248366013
"dekarbonisiert","base","stark","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,3e+07,0.65,0,0.2275,9.00328947368422,11.1805555555556
"stark","base","stark","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,-4.7e+08,0.65,0,0.2275,-122.575657894737,-152.218137254902
"base","ganze Stadt","stark","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0.01,7e+07,0.65,0,0.2275,19.5296052631579,24.2524509803922
"dekarbonisiert","ganze Stadt","stark","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,2e+07,0.65,0,0.2275,6.3717105263158,7.91258169934642
"stark","ganze Stadt","stark","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_teuer",0,-4.8e+08,0.65,0,0.2275,-125.207236842105,-155.486111111111
"base","base","base","base","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.2,4.9e+08,0.8,0.2,0,129.473684210526,160.78431372549
"dekarbonisiert","base","base","base","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.2,4.4e+08,0.8,0.2,0,116.315789473684,144.444444444444
"stark","base","base","base","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.2,-7e+07,0.8,0.2,0,-18.375,-22.8186274509804
"base","ganze Stadt","base","base","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.2,4.7e+08,0.8,0.2,0,123.730263157895,153.651960784314
"dekarbonisiert","ganze Stadt","base","base","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.2,4.2e+08,0.8,0.2,0,110.572368421053,137.312091503268
"stark","ganze Stadt","base","base","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.15,-9e+07,0.8,0.2,0,-23.9388157894737,-29.7279411764706
"base","base","stark","base","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.2,4.1e+08,0.8,0.2,0,107.940789473684,134.044117647059
"dekarbonisiert","base","stark","base","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.2,3.6e+08,0.8,0.2,0,94.7828947368421,117.704248366013
"stark","base","stark","base","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.15,-1.5e+08,0.8,0.2,0,-39.7282894736842,-49.3357843137255
"base","ganze Stadt","stark","base","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.15,3.9e+08,0.8,0.2,0,102.376973684211,127.134803921569
"dekarbonisiert","ganze Stadt","stark","base","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.15,3.4e+08,0.8,0.2,0,89.2190789473684,110.794934640523
"stark","ganze Stadt","stark","base","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.15,-1.7e+08,0.8,0.15,0,-45.1238815789474,-56.0361928104575
"base","base","base","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.0496,5.7e+08,0.8,0.2,0,148.864035087719,184.863834422658
"dekarbonisiert","base","base","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.0396,5.2e+08,0.8,0.2,0,135.706140350877,168.523965141612
"stark","base","base","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.036,0,0.8,0.15,0,-1.18684210526316,-1.47385620915032
"base","ganze Stadt","base","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.04564,5.4e+08,0.8,0.15,0,140.918421052632,174.996732026144
"dekarbonisiert","ganze Stadt","base","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.03564,4.9e+08,0.8,0.15,0,127.760526315789,158.656862745098
"stark","ganze Stadt","base","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.0324,-3e+07,0.8,0.15,0,-8.7194736842105,-10.8281045751634
"base","base","stark","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.04564,4.8e+08,0.8,0.15,0,125.128947368421,155.388888888889
"dekarbonisiert","base","stark","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.03564,4.3e+08,0.8,0.15,0,111.971052631579,139.049019607843
"stark","base","stark","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.0324,-9e+07,0.8,0.15,0,-24.508947368421,-30.4359477124183
"base","ganze Stadt","stark","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.042076,4.5e+08,0.8,0.15,0,117.596315789474,146.034640522876
"dekarbonisiert","ganze Stadt","stark","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.032076,4e+08,0.8,0.15,0,104.438421052632,129.69477124183
"stark","ganze Stadt","stark","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.02916,-1.2e+08,0.8,0.15,0,-31.6639736842105,-39.3212745098039
"base","base","base","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.15,2.34e+09,0.8,0.15,0,616.5,765.588235294118
"dekarbonisiert","base","base","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.1,2.29e+09,0.8,0.15,0,603.342105263158,749.248366013072
"stark","base","base","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.1,1.78e+09,0.8,0.15,0,467.448684210526,580.49183006536
"base","ganze Stadt","base","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.1,2.32e+09,0.8,0.15,0,609.553947368421,756.962418300654
"dekarbonisiert","ganze Stadt","base","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.1,2.27e+09,0.8,0.15,0,596.396052631579,740.622549019608
"stark","ganze Stadt","base","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.1,1.75e+09,0.75,0.15,0,460.828815789474,572.271078431373
"base","base","stark","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.1,2.26e+09,0.8,0.15,0,593.764473684211,737.354575163399
"dekarbonisiert","base","stark","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.1,2.21e+09,0.8,0.15,0,580.606578947369,721.014705882353
"stark","base","stark","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.1,1.69e+09,0.75,0.15,0,445.039342105263,552.663235294118
"base","ganze Stadt","stark","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.1,2.23e+09,0.75,0.15,0,587.144605263158,729.133823529412
"dekarbonisiert","ganze Stadt","stark","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.1,2.18e+09,0.75,0.15,0,573.986710526316,712.793954248366
"stark","ganze Stadt","stark","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.1,1.67e+09,0.75,0.15,0,438.718302631579,544.813578431373
"base","base","base","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.01,4.7e+08,0.8,0.2,0,123.727631578947,153.648692810458
"dekarbonisiert","base","base","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,4.2e+08,0.8,0.2,0,110.569736842105,137.308823529412
"stark","base","base","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,-9e+07,0.8,0.15,0,-23.8098684210526,-29.5678104575163
"base","ganze Stadt","base","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.01,4.5e+08,0.8,0.15,0,118.295394736842,146.902777777778
"dekarbonisiert","ganze Stadt","base","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,4e+08,0.8,0.15,0,105.1375,130.562908496732
"stark","ganze Stadt","base","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,-1.1e+08,0.8,0.15,0,-29.0804605263158,-36.1129901960784
"base","base","stark","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.01,3.9e+08,0.8,0.15,0,102.505921052632,127.294934640523
"dekarbonisiert","base","stark","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,3.4e+08,0.8,0.15,0,89.3480263157895,110.955065359477
"stark","base","stark","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,-1.7e+08,0.8,0.15,0,-44.8699342105263,-55.7208333333333
"base","ganze Stadt","stark","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.01,3.7e+08,0.8,0.15,0,97.2353289473684,120.749754901961
"dekarbonisiert","ganze Stadt","stark","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,3.2e+08,0.8,0.15,0,84.0774342105263,104.409885620915
"stark","ganze Stadt","stark","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,-1.9e+08,0.8,0.15,0,-49.989125,-62.0779983660131
"base","base","base","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.01,2.3e+09,0.8,0.15,0,605.340789473684,751.730392156863
"dekarbonisiert","base","base","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,2.25e+09,0.8,0.15,0,592.182894736842,735.390522875817
"stark","base","base","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,1.74e+09,0.75,0.1,0,456.957763157895,567.463888888889
"base","ganze Stadt","base","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.01,2.28e+09,0.75,0.1,0,599.06302631579,743.934477124183
"dekarbonisiert","ganze Stadt","base","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,2.23e+09,0.75,0.1,0,585.905131578947,727.594607843137
"stark","ganze Stadt","base","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,1.71e+09,0.75,0.1,0,450.961723684211,560.017826797386
"base","base","stark","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.01,2.22e+09,0.75,0.1,0,583.273552631579,724.326633986928
"dekarbonisiert","base","stark","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,2.17e+09,0.75,0.1,0,570.115657894737,707.986764705882
"stark","base","stark","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,1.65e+09,0.75,0.1,0,435.17225,540.409983660131
"base","ganze Stadt","stark","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.01,2.19e+09,0.75,0.1,0,577.277513157895,716.880571895425
"dekarbonisiert","ganze Stadt","stark","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,2.14e+09,0.75,0.1,0,564.119618421053,700.540702614379
"stark","ganze Stadt","stark","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,1.63e+09,0.75,0.1,0,429.433906578947,533.28393627451
"base","base","base","autofrei","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.01,2.7e+08,0.75,0,0,72.0394736842105,89.4607843137255
"dekarbonisiert","base","base","autofrei","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,2.2e+08,0.75,0,0,58.8815789473684,73.1209150326798
"stark","base","base","autofrei","ganzeStadt","Besucher_teuer_Anwohner_teuer",0,-2.8e+08,0.75,0,0,-72.6973684210526,-90.2777777777778
"base","ganze Stadt","base","autofrei","ganzeStadt","Besucher_teuer_Anwohner_teuer",0.01,2.6e+08,0.75,0,0,69.4078947368421,86.1928104575164
